Project,groups,PL,MenDel.Name,Clone.ID,Sox2 (CAST),Sox2 (BL6),Fold Change,Activity,Paper
Pair,Pair,PL222,EnhancerCluster_Pair_2xSox2DHS23,BL6/C_PL222(Sox2_6_7)_20230324_B02,5.503,8.98,0.09,0.063,EnhancerCluster
Pair,Pair,PL222,EnhancerCluster_Pair_2xSox2DHS23,BL6/C_PL222(Sox2_6_7)_20230324_B04,6.353,9.963,0.082,0.057,EnhancerCluster
Pair,Pair,PL222,EnhancerCluster_Pair_2xSox2DHS23,BL6/C_PL222(Sox2_6_7)_20230324_B10,5.907,9.553,0.08,0.055,EnhancerCluster
TF,TF,PL223,EnhancerCluster_TF_Sox2DHS23andDHS24~dESRRB,BL6/C_PL223(Sox2_6_7)_20230324_D02,6.003,6.857,0.554,0.392,EnhancerCluster
TF,TF,PL223,EnhancerCluster_TF_Sox2DHS23andDHS24~dESRRB,BL6/C_PL223(Sox2_6_7)_20230324_D06,5.89,6.787,0.537,0.38,EnhancerCluster
TF,TF,PL223,EnhancerCluster_TF_Sox2DHS23andDHS24~dESRRB,BL6/C_PL223(Sox2_6_7)_20230324_D07,6.623,7.597,0.509,0.36,EnhancerCluster
TF,TF,PL224,EnhancerCluster_TF_Sox2DHS23andDHS24~dNuclearreceptorAndSOX,BL6/C_PL224(Sox2_6_7)_20230324_F03,5.94,7.47,0.346,0.245,EnhancerCluster
TF,TF,PL227,EnhancerCluster_TF_Sox2DHS23andDHS24~dESRRAandESRRB,BL6/C_PL227(Sox2_6_7)_20230324_D03,6.027,8.177,0.225,0.159,EnhancerCluster
TF,TF,PL227,EnhancerCluster_TF_Sox2DHS23andDHS24~dESRRAandESRRB,BL6/C_PL227(Sox2_6_7)_20230324_D05,5.893,8.123,0.213,0.15,EnhancerCluster
TF,TF,PL227,EnhancerCluster_TF_Sox2DHS23andDHS24~dESRRAandESRRB,BL6/C_PL227(Sox2_6_7)_20230324_D08,6.51,8.73,0.215,0.151,EnhancerCluster
TF,TF,PL228,EnhancerCluster_TF_Sox2DHS23andDHS24~dESRRBandForkhead,BL6/C_PL228(Sox2_6_7)_20230324_D04,6.303,7.423,0.46,0.325,EnhancerCluster
TF,TF,PL228,EnhancerCluster_TF_Sox2DHS23andDHS24~dESRRBandForkhead,BL6/C_PL228(Sox2_6_7)_20230324_E01,6.23,7.287,0.481,0.34,EnhancerCluster
TF,TF,PL228,EnhancerCluster_TF_Sox2DHS23andDHS24~dESRRBandForkhead,BL6/C_PL228(Sox2_6_7)_20230324_E04,5.693,6.497,0.573,0.406,EnhancerCluster
TF,TF,PL230,EnhancerCluster_TF_Sox2DHS23andDHS24~dESRRAandForkhead,BL6/C_PL230(Sox2_6_7)_20230324_D11,6.28,7.627,0.393,0.278,EnhancerCluster
TF,TF,PL230,EnhancerCluster_TF_Sox2DHS23andDHS24~dESRRAandForkhead,BL6/C_PL230(Sox2_6_7)_20230324_F10,6.253,7.267,0.495,0.35,EnhancerCluster
TF,TF,PL230,EnhancerCluster_TF_Sox2DHS23andDHS24~dESRRAandForkhead,BL6/C_PL230(Sox2_6_7)_20230324_G08,5.917,6.977,0.48,0.339,EnhancerCluster
TF,TF,PL231,EnhancerCluster_TF_Sox2DHS23andDHS24~dESRRBandESRRAandForkhead,BL6/C_PL231(Sox2_6_7)_20230324_G09,6.027,8.037,0.248,0.175,EnhancerCluster
Single,DHS19 TFs,PL233,EnhancerCluster_Single_Sox2DHS19ext,BL6/C_PL233(Sox2_6_7)_20230324_H02,5.813,10.487,0.039,0.027,EnhancerCluster
Single,DHS19 TFs,PL233,EnhancerCluster_Single_Sox2DHS19ext,BL6/C_PL233(Sox2_6_7)_20230324_H03,6.053,10.537,0.045,0.031,EnhancerCluster
Single,DHS19 TFs,PL233,EnhancerCluster_Single_Sox2DHS19ext,BL6/C_PL233(Sox2_6_7)_20230324_H04,5.747,10.203,0.046,0.031,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_A07,6.147,6.867,0.607,0.43,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_A09,6.36,7.17,0.57,0.404,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_A12,6.247,7.713,0.362,0.256,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_B04,6.243,7.547,0.405,0.286,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_B05,6.16,7.19,0.49,0.346,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_B06,6.427,7.687,0.418,0.295,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_B07,8.893,10.63,0.3,0.212,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_B08,5.893,7.393,0.354,0.25,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_B10,5.86,7.43,0.337,0.238,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_B11,6.223,7.197,0.509,0.36,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_C02,6.06,7.21,0.451,0.319,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_C03,6.15,7.677,0.347,0.245,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_C04,6.273,7.66,0.382,0.27,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_C05,6.007,7.403,0.38,0.268,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_C07,6.903,8.213,0.403,0.285,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_C09,6.49,7.433,0.52,0.368,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_C11,6.58,7.457,0.545,0.385,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_C12,5.933,6.877,0.52,0.368,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_D02,6.31,7.427,0.461,0.326,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_D03,6.03,7.033,0.499,0.353,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_D07,6.18,7.17,0.503,0.356,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_D09,6.247,7.443,0.436,0.309,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_D11,6.453,7.35,0.537,0.38,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_E02,6.087,7.01,0.527,0.373,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_E03,6.31,7.367,0.481,0.34,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_E04,6.193,7.117,0.527,0.373,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_E06,6.063,7.193,0.457,0.323,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_E07,5.77,10.03,0.052,0.036,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_E09,6.493,7.69,0.436,0.309,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_E10,6.183,10.287,0.058,0.04,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_E11,6.4,7.663,0.417,0.295,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_E12,6.153,7.277,0.459,0.325,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_F04,6.093,7.893,0.287,0.203,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_F08,6.057,7.14,0.472,0.334,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_F09,6.233,10.113,0.068,0.047,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_F11,6.153,9.84,0.078,0.054,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_F12,6.007,7.577,0.337,0.238,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_G04,6.087,8.173,0.235,0.166,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_G07,6.167,10.367,0.054,0.037,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_G08,6.16,7.36,0.435,0.308,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_G10,6.397,7.607,0.432,0.306,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_G11,5.873,10.11,0.053,0.036,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_H02,6.017,7.38,0.389,0.275,EnhancerCluster
HPRT1Rspacer,spacer,PL269,EnhancerCluster_HPRT1Rspacer_Sox2DHS19andSox2DHS24,BL6/C_PL269(Sox2_6_7)_20230620_H05,6.303,10.447,0.057,0.039,EnhancerCluster
Nanog,Nanog,PL270,EnhancerCluster_Nanog_DHS48upToDHS37up,Bl6/C_PL270(Sox2_6_7)_20250903_A06,6.197,11.973,0.018,0.012,EnhancerCluster
Nanog,Nanog,PL270,EnhancerCluster_Nanog_DHS48upToDHS37up,Bl6/C_PL270(Sox2_6_7)_20250903_A08,5.037,10.327,0.026,0.017,EnhancerCluster
Nanog,Nanog,PL270,EnhancerCluster_Nanog_DHS48upToDHS37up,Bl6/C_PL270(Sox2_6_7)_20250903_A09,4.74,11.72,0.008,0.004,EnhancerCluster
Nanog,Nanog,PL270,EnhancerCluster_Nanog_DHS48upToDHS37up,Bl6/C_PL270(Sox2_6_7)_20250903_A10,5.377,10.703,0.025,0.016,EnhancerCluster
Nanog,Nanog,PL271,EnhancerCluster_Nanog_DHS20upToDHS3up,Bl6/C_PL271(Sox2_6_7)_20241125_A06,7.553,9.72,0.223,0.157,EnhancerCluster
Nanog,Nanog,PL271,EnhancerCluster_Nanog_DHS20upToDHS3up,Bl6/C_PL271(Sox2_6_7)_20241125_A10,5.767,8.51,0.149,0.105,EnhancerCluster
Nanog,Nanog,PL271,EnhancerCluster_Nanog_DHS20upToDHS3up,Bl6/C_PL271(Sox2_6_7)_20241125_A11,5.617,7.497,0.272,0.192,EnhancerCluster
Nanog,Nanog,PL271,EnhancerCluster_Nanog_DHS20upToDHS3up,Bl6/C_PL271(Sox2_6_7)_20241125_A12,5.467,7.47,0.249,0.176,EnhancerCluster
Nanog,Nanog,PL271,EnhancerCluster_Nanog_DHS20upToDHS3up,Bl6/C_PL271(Sox2_6_7)_20241125_B02,8.12,9.947,0.282,0.199,EnhancerCluster
Nanog,Nanog,PL271,EnhancerCluster_Nanog_DHS20upToDHS3up,Bl6/C_PL271(Sox2_6_7)_20241125_B05,6.433,8.307,0.273,0.193,EnhancerCluster
Nanog,Nanog,PL271,EnhancerCluster_Nanog_DHS20upToDHS3up,Bl6/C_PL271(Sox2_6_7)_20241125_B10,6.047,8.003,0.258,0.182,EnhancerCluster
Nanog,Nanog,PL271,EnhancerCluster_Nanog_DHS20upToDHS3up,Bl6/C_PL271(Sox2_6_7)_20241125_B11,5.793,7.883,0.235,0.166,EnhancerCluster
Prdm14,Prdm14,PL273,Prdm14_Prdm14_DHS66dnToDHS22dn,Bl6/C_PL273(Sox2_6_7)_20250903_D04,5.86,9.58,0.076,0.053,EnhancerCluster
Prdm14,Prdm14,PL273,Prdm14_Prdm14_DHS66dnToDHS22dn,Bl6/C_PL273(Sox2_6_7)_20250903_D05,5.257,8.917,0.079,0.055,EnhancerCluster
Prdm14,Prdm14,PL273,Prdm14_Prdm14_DHS66dnToDHS22dn,Bl6/C_PL273(Sox2_6_7)_20250903_D07,5.453,9.083,0.081,0.056,EnhancerCluster
Prdm14,Prdm14,PL273,Prdm14_Prdm14_DHS66dnToDHS22dn,Bl6/C_PL273(Sox2_6_7)_20250903_D08,6.493,9.403,0.133,0.093,EnhancerCluster
Sall1,Sall1,PL274,EnhancerCluster_Sall1_DHS55dnToDHS27dn,Bl6/C_PL274(Sox2_6_7)_20241125_C07,7.733,9.457,0.303,0.214,EnhancerCluster
Sall1,Sall1,PL274,EnhancerCluster_Sall1_DHS55dnToDHS27dn,Bl6/C_PL274(Sox2_6_7)_20241125_D01,5.737,7.977,0.212,0.149,EnhancerCluster
Sall1,Sall1,PL274,EnhancerCluster_Sall1_DHS55dnToDHS27dn,Bl6/C_PL274(Sox2_6_7)_20241125_D04,7.28,9,0.304,0.214,EnhancerCluster
Sall1,Sall1,PL274,EnhancerCluster_Sall1_DHS55dnToDHS27dn,Bl6/C_PL274(Sox2_6_7)_20241125_D05,6.7,8.55,0.277,0.196,EnhancerCluster
Sall1,Sall1,PL274,EnhancerCluster_Sall1_DHS55dnToDHS27dn,Bl6/C_PL274(Sox2_6_7)_20241125_E05,7.25,9.137,0.27,0.191,EnhancerCluster
Sall1,Sall1,PL274,EnhancerCluster_Sall1_DHS55dnToDHS27dn,Bl6/C_PL274(Sox2_6_7)_20241125_E09,6.34,8.333,0.251,0.177,EnhancerCluster
Sall1,Sall1,PL275,EnhancerCluster_Sall1_DHS53~52~46~42~40~39~37~36~32~28~27,Bl6/C_PL275(Sox2_6_7)_20250613_A11,7.883,9.64,0.296,0.209,EnhancerCluster
Sall1,Sall1,PL275,EnhancerCluster_Sall1_DHS53~52~46~42~40~39~37~36~32~28~27,Bl6/C_PL275(Sox2_6_7)_20250613_B05,8.177,9.227,0.483,0.342,EnhancerCluster
Sall1,Sall1,PL275,EnhancerCluster_Sall1_DHS53~52~46~42~40~39~37~36~32~28~27,Bl6/C_PL275(Sox2_6_7)_20250613_B12,6.847,8.5,0.318,0.224,EnhancerCluster
Sall1,Sall1,PL275,EnhancerCluster_Sall1_DHS53~52~46~42~40~39~37~36~32~28~27,Bl6/C_PL275(Sox2_6_7)_20250912_G01,5.87,7.68,0.285,0.201,EnhancerCluster
Sall1,Sall1,PL275,EnhancerCluster_Sall1_DHS53~52~46~42~40~39~37~36~32~28~27,Bl6/C_PL275(Sox2_6_7)_20250912_G02,6.14,7.26,0.46,0.325,EnhancerCluster
Sall1,Sall1,PL275,EnhancerCluster_Sall1_DHS53~52~46~42~40~39~37~36~32~28~27,Bl6/C_PL275(Sox2_6_7)_20250912_G08,5.883,7.74,0.276,0.195,EnhancerCluster
Sall1,Sall1,PL275,EnhancerCluster_Sall1_DHS53~52~46~42~40~39~37~36~32~28~27,Bl6/C_PL275(Sox2_6_7)_20250912_G09,5.853,7.343,0.356,0.252,EnhancerCluster
Single,Single,PL279,EnhancerCluster_Single_Sall1DHS39dnAndSall1DHS40dn,Bl6/C_PL290(Sox2_6_7)_20231011_A01,4.657,10.418,0.018,0.012,EnhancerCluster
TF,DHS24.2,PL254,EnhancerCluster_TF_Sox2DHS23andSox2DHS24~2xNuclearreceptorandSoxF,Bl6/C_PL290(Sox2_6_7)_20231011_A02,6.097,5.897,1.149,0.814,EnhancerCluster
TF,DHS24.2,PL254,EnhancerCluster_TF_Sox2DHS23andSox2DHS24~2xNuclearreceptorandSoxF,Bl6/C_PL290(Sox2_6_7)_20231011_A03,5.897,5.867,1.021,0.724,EnhancerCluster
Pair,Pair,PL286,EnhancerCluster_Pair_Sox2DHS24andSall1DHS39dnAndSall1DHS40dn,Bl6/C_PL290(Sox2_6_7)_20231011_A06,6.333,7.12,0.58,0.41,EnhancerCluster
Single,Single,PL279,EnhancerCluster_Single_Sall1DHS39dnAndSall1DHS40dn,Bl6/C_PL290(Sox2_6_7)_20231011_A07,6.132,11.517,0.024,0.016,EnhancerCluster
Single,Single,PL256,EnhancerCluster_Single_Prdm14DHS52dn,Bl6/C_PL290(Sox2_6_7)_20231011_B12,5.72,11.147,0.023,0.015,EnhancerCluster
Single,Single,PL256,EnhancerCluster_Single_Prdm14DHS52dn,Bl6/C_PL290(Sox2_6_7)_20231011_C02,5.612,11.528,0.017,0.011,EnhancerCluster
Pair,Pair,PL286,EnhancerCluster_Pair_Sox2DHS24andSall1DHS39dnAndSall1DHS40dn,Bl6/C_PL290(Sox2_6_7)_20231011_C10,6.242,6.61,0.775,0.549,EnhancerCluster
Pair,Pair,PL289,EnhancerCluster_Pair_Sox2DHS24andSall1DHS27dnAndSall1DHS28dn,Bl6/C_PL290(Sox2_6_7)_20231011_C12,6.13,7.122,0.503,0.356,EnhancerCluster
Pair,Pair,PL286,EnhancerCluster_Pair_Sox2DHS24andSall1DHS39dnAndSall1DHS40dn,Bl6/C_PL290(Sox2_6_7)_20231011_E03,5.847,6.323,0.719,0.509,EnhancerCluster
Pair,Pair,PL288,EnhancerCluster_Pair_Sox2DHS24andSall1DHS32dn,Bl6/C_PL299(Sox2_6_7)_20231011_E10,5.69,7.2,0.351,0.248,EnhancerCluster
TF,TF,PL224,EnhancerCluster_TF_Sox2DHS23andDHS24~dNuclearreceptorAndSOX,Bl6/C_PL299(Sox2_6_7)_20231011_E11,5.553,6.95,0.38,0.268,EnhancerCluster
Pair,Pair,PL287,EnhancerCluster_Pair_Sox2DHS24andSall1DHS36dnAndSall1DHS37dn,Bl6/C_PL299(Sox2_6_7)_20231011_F07,5.573,7.15,0.335,0.237,EnhancerCluster
Pair,Pair,PL287,EnhancerCluster_Pair_Sox2DHS24andSall1DHS36dnAndSall1DHS37dn,Bl6/C_PL299(Sox2_6_7)_20231011_G05,7.467,8.777,0.403,0.285,EnhancerCluster
Pair,Pair,PL264,EnhancerCluster_Pair_Sox2DHS24andPrdm14DHS52dn,Bl6/C_PL299(Sox2_6_7)_20231011_H05,6.477,7.377,0.536,0.379,EnhancerCluster
Pair,Pair,PL300,EnhancerCluster_Pair_Sox2DHS23andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL313(Sox2_6_7)_20231220_A01,5.8,8.773,0.127,0.089,EnhancerCluster
Pair,Pair,PL300,EnhancerCluster_Pair_Sox2DHS23andSall1DHS52dnAndSall1DHS53dn,Bl6/C_PL313(Sox2_6_7)_20231220_A02,5.603,8.397,0.144,0.101,EnhancerCluster
Pair,Pair,PL304,EnhancerCluster_Pair_Sox2DHS23andSall1DHS36dnAndSall1DHS37dn,Bl6/C_PL313(Sox2_6_7)_20231220_A05,6.043,9.8,0.074,0.051,EnhancerCluster
Pair,Pair,PL303,EnhancerCluster_Pair_Sox2DHS23andSall1DHS39dnAndSall1DHS40dn,Bl6/C_PL313(Sox2_6_7)_20231220_A06,5.723,8.603,0.136,0.095,EnhancerCluster
Pair,Pair,PL305,EnhancerCluster_Pair_Sox2DHS23andSall1DHS32dn,Bl6/C_PL313(Sox2_6_7)_20231220_A08,5.847,10.64,0.036,0.024,EnhancerCluster
Pair,Pair,PL303,EnhancerCluster_Pair_Sox2DHS23andSall1DHS39dnAndSall1DHS40dn,Bl6/C_PL313(Sox2_6_7)_20231220_A10,6.19,9.113,0.132,0.092,EnhancerCluster
TF,DHS24.2,PL250,EnhancerCluster_TF_Sox2DHS24~2xNuclearreceptorandSoxE,Bl6/C_PL313(Sox2_6_7)_20231220_A11,5.647,7.3,0.318,0.224,EnhancerCluster
Pair,Pair,PL264,EnhancerCluster_Pair_Sox2DHS24andPrdm14DHS52dn,Bl6/C_PL313(Sox2_6_7)_20231220_A12,6.41,7.483,0.475,0.336,EnhancerCluster
Pair,Pair,PL284,EnhancerCluster_Pair_Sox2DHS24andSall1DHS46dn,Bl6/C_PL313(Sox2_6_7)_20231220_B03,5.69,8.93,0.106,0.074,EnhancerCluster
Pair,Pair,PL302,EnhancerCluster_Pair_Sox2DHS23andSall1DHS42dn,Bl6/C_PL313(Sox2_6_7)_20231220_B04,6.073,11.62,0.021,0.014,EnhancerCluster
Pair,Pair,PL301,EnhancerCluster_Pair_Sox2DHS23andSall1DHS46dn,Bl6/C_PL313(Sox2_6_7)_20231220_B07,5.98,10.677,0.039,0.026,EnhancerCluster
Pair,Pair,PL304,EnhancerCluster_Pair_Sox2DHS23andSall1DHS36dnAndSall1DHS37dn,Bl6/C_PL313(Sox2_6_7)_20231220_B08,8.7,12.11,0.094,0.066,EnhancerCluster
Pair,Pair,PL284,EnhancerCluster_Pair_Sox2DHS24andSall1DHS46dn,Bl6/C_PL313(Sox2_6_7)_20231220_B10,6.057,9.227,0.111,0.078,EnhancerCluster
Pair,Pair,PL302,EnhancerCluster_Pair_Sox2DHS23andSall1DHS42dn,Bl6/C_PL313(Sox2_6_7)_20231220_B11,5.733,11.107,0.024,0.016,EnhancerCluster
Pair,Pair,PL264,EnhancerCluster_Pair_Sox2DHS24andPrdm14DHS52dn,Bl6/C_PL313(Sox2_6_7)_20231220_C01,7.487,8.523,0.487,0.345,EnhancerCluster
Pair,Pair,PL285,EnhancerCluster_Pair_Sox2DHS24andSall1DHS42dn,Bl6/C_PL313(Sox2_6_7)_20231220_C03,5.697,7.85,0.225,0.158,EnhancerCluster
Pair,Pair,PL306,EnhancerCluster_Pair_Sox2DHS23andSall1DHS27dnAndSall1DHS28dn,Bl6/C_PL313(Sox2_6_7)_20231220_C06,5.44,8.32,0.136,0.095,EnhancerCluster
Pair,Pair,PL305,EnhancerCluster_Pair_Sox2DHS23andSall1DHS32dn,Bl6/C_PL313(Sox2_6_7)_20231220_C10,5.613,10.52,0.033,0.022,EnhancerCluster
Pair,Pair,PL306,EnhancerCluster_Pair_Sox2DHS23andSall1DHS27dnAndSall1DHS28dn,Bl6/C_PL313(Sox2_6_7)_20231220_D07,5.803,7.553,0.297,0.21,EnhancerCluster
Pair,Pair,PL284,EnhancerCluster_Pair_Sox2DHS24andSall1DHS46dn,Bl6/C_PL313(Sox2_6_7)_20231220_D08,5.637,8.753,0.115,0.081,EnhancerCluster
TF,DHS24.2,PL250,EnhancerCluster_TF_Sox2DHS24~2xNuclearreceptorandSoxE,Bl6/C_PL313(Sox2_6_7)_20231220_D12,7.39,8.577,0.439,0.311,EnhancerCluster
Pair,Pair,PL284,EnhancerCluster_Pair_Sox2DHS24andSall1DHS46dn,Bl6/C_PL313(Sox2_6_7)_20231220_E03,6.91,10.133,0.107,0.075,EnhancerCluster
Pair,Pair,PL285,EnhancerCluster_Pair_Sox2DHS24andSall1DHS42dn,Bl6/C_PL313(Sox2_6_7)_20231220_E04,6.18,8.08,0.268,0.189,EnhancerCluster
Pair,Pair,PL301,EnhancerCluster_Pair_Sox2DHS23andSall1DHS46dn,Bl6/C_PL313(Sox2_6_7)_20231220_E06,5.757,10.617,0.034,0.023,EnhancerCluster
Pair,Pair,PL306,EnhancerCluster_Pair_Sox2DHS23andSall1DHS27dnAndSall1DHS28dn,Bl6/C_PL313(Sox2_6_7)_20231220_G03,6.457,9.223,0.147,0.103,EnhancerCluster
Pair,Pair,PL284,EnhancerCluster_Pair_Sox2DHS24andSall1DHS46dn,Bl6/C_PL313(Sox2_6_7)_20231220_H06,6.663,9.557,0.135,0.094,EnhancerCluster
HPRT1Rspacer,spacer,PL316,EnhancerCluster_HPRT1Rspacer_Sox2DHS24~AvrII~Sox2DHS26,Bl6/C_PL316(Sox2_6_7)_20250912_H02,6.03,6.14,0.927,0.657,EnhancerCluster
HPRT1Rspacer,spacer,PL316,EnhancerCluster_HPRT1Rspacer_Sox2DHS24~AvrII~Sox2DHS26,Bl6/C_PL316(Sox2_6_7)_20250912_H05,6.16,6.247,0.942,0.667,EnhancerCluster
